tmdb_id,title,year,genres,overview,poster_path,vote_average,vote_count
11042,Les Invasions barbares,2003,Comédie | Drame,"Rémy, divorcé, la cinquantaine, est à l'hôpital. Son ex-femme Louise rappelle d'urgence leur fils Sébastien, installé à Londres. Ce dernier hésite - son père et lui n'ont plus rien à se dire depuis longtemps. Finalement, il accepte de revenir à Montréal pour aider sa mère et soutenir son père. Dès son arrivée, Sébastien remue ciel et terre, joue de ses relations, bouscule le système de toutes les manières possibles pour adoucir les épreuves qui attendent Rémy. Il ramène aussi au chevet de Rémy la joyeuse bande qui a marqué son passé : parents, amis et anciennes maîtresses. Que sont-ils devenus à l'heure des « invasions barbares » ? L'irrévérence, l'amitié et la truculence sont-elles toujours au rendez-vous ? L'humour, l'épicurisme, le désir peuplent-ils toujours leurs rêves ? À l'heure des invasions barbares, le déclin de l'empire américain continue...",/fNNXhMitLAWrxTC6uEm9m6DymSt.jpg,7.055,399
498402,Aline,2021,Musique | Comédie | Drame | Familial,"Québec, fin des années 60, Sylvette et Anglomard accueillent leur 14ème enfant : Aline. Dans la famille Dieu, la musique est reine et quand Aline grandit on lui découvre un don, elle a une voix en or. Lorsqu’il entend cette voix, le producteur de musique Guy-Claude n’a plus qu’une idée en tête… faire d’Aline la plus grande chanteuse au monde. Épaulée par sa famille et guidée par l’expérience puis l’amour naissant de Guy-Claude, ils vont ensemble écrire les pages d’un destin hors du commun.",/2v21n2RwbcMagYjcWDYT6rrFdMJ.jpg,6.6,390
957608,Chien de la casse,2023,Drame | Romance | Comédie,"Dog et Mirales, deux amis d’enfance vivent dans un petit village du Sud de la France. Ils passent la majeure partie de leurs journées à traîner dans les rues. Pour tuer le temps, Mirales a pris l’habitude de taquiner Dog jusqu’à en faire son souffre-douleur. Mais cet été là, Dog rencontre Elsa avec laquelle il vit une histoire d’amour. Rongé par la jalousie, Mirales va devoir se défaire de son passé pour pouvoir grandir et trouver sa place.",/5IRx2sRjbwI1QNv3fafjUBRPgKR.jpg,6.894,388
360638,L'Étudiante et Monsieur Henri,2015,Drame | Comédie,"À cause de sa santé vacillante, monsieur Henri ne peut plus vivre seul dans son appartement parisien. Particulièrement bougon, il finit néanmoins par accepter la proposition de son fils Paul de louer une chambre à une jeune étudiante. Loin de tomber sous le charme, Henri va se servir d'elle pour créer un véritable chaos familial…",/9JUuHvbwsX93b9h8SJjFDY73EsI.jpg,6.7,386
501633,Les Invisibles,2019,Comédie | Drame,"À la suite d'une décision municipale, l’Envol, centre d’accueil pour femmes SDF, va fermer. Il ne reste plus que trois mois aux travailleuses sociales pour réinsérer coûte que coûte les femmes dont elles s’occupent: falsifications, pistons, mensonges… Désormais, tout est permis!",/kn0uHQLJ7YdlBbRfOSMYSqXvYW4.jpg,6.971,382
484747,Les Chatouilles,2018,Drame | Comédie,"Odette, jolie trentenaire, est une danseuse drôle, extrême, et totalement rock’n roll. Grâce à ses séances chez le psy, elle va se remémorer sa jeunesse chaotique, dramatique, cocasse. En revivant des séquences de sa vie, elle sera confrontée au déni, à l’indifférence et surtout à sa propre question : sera-t-elle capable de surmonter sa douleur et de vivre enfin ?",/yDEbvbal7kmap5oxyekJ05EsNdi.jpg,7.368,382
936074,Ténor,2022,Comédie | Drame | Musique,"Antoine, jeune banlieusard parisien, suit des études de comptabilité sans grande conviction, partageant son temps entre les battles de rap qu’il pratique avec talent et son job de livreur de sushis. Lors d’une course à l’Opéra Garnier, sa route croise celle de Mme Loyseau, professeur de chant dans la vénérable institution, qui détecte chez Antoine un talent brut à faire éclore. Malgré son absence de culture lyrique, Antoine est fasciné par cette forme d’expression et se laisse convaincre de suivre l’enseignement de Mme Loyseau. Antoine n’a d’autre choix que de mentir à sa famille, ses amis et toute la cité pour qui l’opéra est un truc de bourgeois, loin de leur monde.",/t8ShCiZxrbiy7kuO06OilLI3PeL.jpg,6.991,379
919573,L'Innocent,2022,Comédie | Crime | Romance,"Quand Abel apprend que sa mère Sylvie, la soixantaine, est sur le point de se marier avec un homme en prison, il panique. Épaulé par Clémence, sa meilleure amie, il va tout faire pour essayer de la protéger. Mais la rencontre avec Michel, son nouveau beau-père, pourrait bien offrir à Abel de nouvelles perspectives.",/yKJrsWzHupuJ7Yvc0cekkW21rg4.jpg,6.737,373
988402,Vampire humaniste cherche suicidaire consentant,2023,Romance | Comédie | Fantastique | Horreur,"Sasha est une jeune vampire avec un grave problème : elle est trop humaniste pour mordre ! Lorsque ses parents, exaspérés, décident de lui couper les vivres, sa survie est menacée. Heureusement pour elle, Sasha fait la rencontre de Paul, un adolescent solitaire aux comportements suicidaires qui consent à lui offrir sa vie. Ce qui devait être un échange de bons procédés se transforme alors en épopée nocturne durant laquelle les deux nouveaux amis chercheront à réaliser les dernières volontés de Paul avant le lever du soleil.",/dbasJMS6qn8OdEQR0E2ZLz4pkLg.jpg,7.38,371
416186,Le Redoutable,2017,Drame | Romance | Comédie,"Paris 1967. Jean-Luc Godard, le cinéaste le plus en vue de sa génération, tourne La Chinoise avec la femme qu'il aime, Anne Wiazemsky, de 20 ans sa cadette. Ils sont heureux, amoureux, séduisants, ils se marient. Mais la réception du film à sa sortie enclenche chez Jean-Luc une remise en question profonde.  Mai 68 va amplifier le processus, et la crise que traverse Jean-Luc va le transformer profondément, passant de cinéaste star en artiste maoiste hors système aussi incompris qu'incompréhensible.",/q5MhPUi6YziyxjUg1BvAWsIho9A.jpg,6.6,369
547258,Play,2019,Comédie,"En 1993, Max a 13 ans quand on lui offre sa première caméra. Pendant 25 ans il ne s’arrêtera pas de filmer. La bande de potes, les amours, les succès, les échecs. Des années 90 aux années 2010, c’est le portrait de toute une génération qui se dessine à travers son objectif.",/95gpzUQBJH6rR6FpVyNe3aSjmwc.jpg,7.3,364
10697,Le Goût des autres,2000,Drame | Comédie | Romance,"Castella est un chef d'entreprise peu porté sur la culture. Pourtant, un soir, en allant par obligation assister à une représentation de ""Bérénice"", il tombe en adoration du texte et de l'actrice principale, Clara. Par une coïncidence, celle-ci va lui donner des cours d'anglais, nécessaires à son travail. Castella tente de s'intégrer à ce milieu artistique mais sans grand succès. On ne bouscule pas ainsi les cadres de références et les barrières culturelles sans faire d'histoires.",/wXrYHBuIO9DN1x9hC0HsT6D0jpL.jpg,6.81,363
340357,Avril et le monde truqué,2015,Thriller | Aventure | Animation | Comédie | Fantastique | Science-Fiction,"1941. Le monde est radicalement différent de celui décrit par l’Histoire habituelle. Napoléon V règne sur la France, où, comme partout sur le globe, depuis 70 ans, les savants disparaissent mystérieusement, privant l’humanité d’inventions capitales. Ignorant notamment radio, télévision, électricité, aviation, moteur à explosion, cet univers est enlisé dans une technologie dépassée, comme endormi dans un savoir du XIXe siècle, gouverné par le charbon et la vapeur.  C’est dans ce monde étrange qu’une jeune fille, Avril, part à la recherche de ses parents, scientifiques disparus, en compagnie de Darwin, son chat parlant, et de Julius, jeune gredin des rues. Ce trio devra affronter les dangers et les mystères de ce Monde Truqué. Qui enlève les savants depuis des décennies ? Dans quel sinistre but ?",/8bTxUAoDhUGx2lL6KfcoiZNqepM.jpg,7.1,354
186161,La Cage dorée,2013,Comédie,"Dans les beaux quartiers de Paris, Maria et José Ribeiro vivent depuis bientôt trente ans au rez-de-chaussée d’un bel immeuble. Ce couple d’immigrés portugais fait l’unanimité dans le quartier: Maria, excellente concierge, et José, chef de chantier hors pair, sont devenus au fil du temps indispensables à la vie quotidienne de tous ceux qui les entourent. Tant appréciés et si bien intégrés que, le jour où on leur offre leur rêve, rentrer au Portugal dans les meilleures conditions, personne ne veut laisser partir les Ribeiro, si dévoués et si discrets. Jusqu’où seront capables d’aller leur famille, les voisins, et leurs patrons pour les retenir? Et après tout, Maria et José ont-ils vraiment envie de quitter la France et d’abandonner leur si précieuse cage dorée?",/evrbB9qFWPgX3G9ZC5ljHRugc4b.jpg,6.734,354
377799,La Vache,2016,Drame | Comédie,"Fatah est un homme simple et de bonne nature, dans la lignée directe de son père, ce qui lui vaut d’être sujet de toutes les railleries dans son village d’Algérie. Même s’il aime tendrement sa femme et ses deux petites filles, il n’y a qu’en sa vache Jacqueline, qu’il trouve une véritable âme sœur. Elle est la plus belle, la plus unique et Fatah n’a qu’un rêve… la faire concourir au Salon de l’Agriculture de Paris! Lorsqu'il reçoit la précieuse invitation devant tout son village ébahi, lui qui n’a jamais quitté sa campagne, prend le bateau direction Marseille pour traverser toute la France à pied, direction Porte de Versailles. L’occasion pour Fatah et Jacqueline d’aller de rencontres en surprises et de vivre une aventure humaine faite de grands moments d’entraide et de fous rires. Un voyage inattendu et plein de tendresse dans la France d’aujourd’hui.",/1SDkPb4q7bc0wyIsw4Ekboq3xEm.jpg,6.756,351
78480,Monsieur Lazhar,2011,Drame | Comédie,"Bachir Lazhar, un Algérien de 50 ans, apprend dans le Journal de Montréal qu'une institutrice de sixième année s'est pendue dans sa classe, le soir après les cours. Il va offrir ses services de remplaçant à la directrice de l'école. Il dit avoir été instituteur à Alger, et il est disponible sur le champ. Bachir fait alors la rencontre d'un groupe d'enfants ébranlés, mais attachants. Le fossé apparaît dès le premier jour alors que Bachir leur propose une dictée hors de leur portée, tirée de Honoré de Balzac. Personnage énigmatique qui pénètre dans un monde de femmes et de réformes pédagogiques, Bachir s'attache peu à peu à Alice et Simon, deux élèves qui se démarquent par leur charisme et qui portent leur lot de culpabilité quant à la mort de leur professeur. Quant à Bachir, personne à l'école ne connaît sa vie algérienne. On ne se doute pas qu'il risque l'expulsion du pays à tout moment?",/u1618rLsJhBGrHIC32UsF3kUV1U.jpg,7.168,349
461615,Mutafukaz,2018,Science-Fiction | Animation | Action | Crime | Comédie | Thriller,"Angelino est un jeune loser parmi tant d’autres à Dark Meat City, une mégalopole sans pitié sous le soleil de Californie. La journée, il livre des pizzas dans tous les recoins de la ville et la nuit, il squatte une chambre d’hôtel minable avec son coloc Vinz et une armada de cafards qui font désormais un peu partie de sa famille. À la suite d’un accident de scooter lorsque son chemin a croisé par inadvertance la divine Luna, une fille aux cheveux noir de jais, notre jeune lascar commence à souffrir de maux de tête et d’étranges hallucinations. Des hallucinations, vous avez dit ? Hmm, peut-être pas... Pourchassé par des hommes en noir, Angelino n’a plus aucun doute : il est pris pour cible. Mais pourquoi lui ?",/lwnkzrfBYXDK4JzQsTzSNjFNJVY.jpg,7.151,348
71524,L'As des as,1982,Aventure | Comédie,"À l’occasion des Jeux Olympiques de Berlin de 1936, Georges dit « Jo », entraîneur de l’équipe française de boxe se rend en train dans la capitale accompagné de ses « poulains ». Il est abordé par un gosse de dix ans, Karl, un petit juif, qui le suit partout pour obtenir un autographe…",/28vPYQiZsnpAhhMEK6MmHShkgfT.jpg,7.059,348
851303,En attendant Bojangles,2021,Drame | Comédie | Romance,"Camille et Georges dansent tout le temps sur leur chanson préférée Mr Bojangles. Chez eux, il n'y a de place que pour le plaisir, la fantaisie et les amis. Jusqu'au jour où la mère va trop loin, contraignant Georges et leur fils Gary à tout faire pour éviter l'inéluctable coûte que coûte.",/1w9WQexYgNUWzklEDHFZEyK2xNX.jpg,7.4,344
532620,Let's Dance,2019,Musique | Comédie | Drame,"Joseph, danseur passionné de hip-hop, refuse d’entrer dans l’entreprise de son père pour tenter sa chance à Paris. Avec sa copine Emma et son meilleur ami Karim, il intègre le crew parisien de Youri, un célèbre breaker, pour tenter de gagner un concours international de hip-hop. Mais le jour des sélections, rien ne se passe comme prévu : Joseph est trahi par Emma et Youri, le groupe explose. Recueilli par Rémi, un ancien danseur étoile devenu professeur, Joseph découvre le milieu de la danse classique et rencontre la brillante Chloé, en pleine préparation du concours d'entrée au New York City Ballet. À travers cette rencontre, orchestrant l’alliance inattendue entre le hip-hop et la danse classique, Joseph va apprendre à se sentir légitime en tant que danseur et leader, et ainsi devenir artiste.",/x38vQCzCpWZWlWJhSVPFWhmTadu.jpg,6.5,340
1079310,Vingt Dieux,2024,Drame | Comédie,"Totone, 18 ans, passe le plus clair de son temps à boire des bières et écumer les bals du Jura avec sa bande de potes. Mais la réalité le rattrape : il doit s’occuper de sa petite sœur de 7 ans et trouver un moyen de gagner sa vie. Il se met alors en tête de fabriquer le meilleur comté de la région, celui avec lequel il remporterait la médaille d'or du concours agricole et 30 000 euros.",/zdoLIMMgcbqBtgPIWe7Ep8KcsiH.jpg,6.9,332
613349,Docteur ?,2019,Comédie,"C'est le soir de Noël. Les Parisiens les plus chanceux se préparent à déballer leurs cadeaux en famille. D'autres regardent la télévision seuls chez eux. D'autres encore, comme Serge, travaillent. Serge est le seul SOS-Médecin de garde ce soir-là. Ses collègues se sont tous défilés. De toute façon il n'a plus son mot à dire car il a pris trop de libertés avec l'exercice de la médecine, et la radiation lui pend au nez. Les visites s'enchaînent et Serge essaye de suivre le rythme, de mauvaise grâce, quand tombe l'adresse de sa prochaine consultation. C'est celle de Rose, une relation de famille, qui l'appelle à l'aide. Il arrive sur les lieux en même temps qu'un livreur Uber Eats, Malek, lui aussi de service ce soir-là...",/q4QpTm5PuCj5yshS7tc08Uu5Hql.jpg,6.542,332
50848,Le Nom des gens,2010,Drame | Comédie | Romance,"Bahia Benmahmoud, jeune femme extravertie, se fait une haute idée de l'engagement politique puisqu'elle n'hésite pas à coucher avec ses ennemis pour les convertir à sa cause - ce qui peut faire beaucoup de monde vu qu'en gros, tous les gens de droite sont concernés. En règle générale, elle obtient de bons résultats. Jusqu'au jour où elle rencontre Arthur Martin, comme celui des cuisines, quadragénaire discret, adepte du risque zéro. Elle se dit qu'avec un nom pareil, il est forcément un peu facho. Mais les noms sont fourbes et les apparences trompeuses...",/e0QQs3oUe06ob4J9jFhxDCCQILb.jpg,7.23,330
467482,Un homme pressé,2018,Comédie | Drame,"Alain, un homme d’affaires pressé, court après le temps. Dans sa vie, aucune place pour les loisirs ou la famille. Lorsqu’un jour, un AVC lui fait perdre le langage et employer un mot pour un autre ! À l'hôpital, il est pris en main par Jeanne, une jeune orthophoniste, qui lui réapprend, comme un enfant, le langage et la patience. Alain comprend que, s'il semble être passé à côté d’une partie de sa vie, tout est encore possible : des petits plaisirs de la vie, à la réconciliation avec sa fille.",/taSCLOLz1yHL0TLvVPgxX6hvQmt.jpg,6.5,318
453191,Le Grand Méchant Renard et autres contes...,2017,Familial | Animation | Comédie,"Ceux qui pensent que la campagne est un lieu calme et paisible se trompent, on y trouve des animaux particulièrement agités, un Renard qui se prend pour une poule, un Lapin qui fait la cigogne et un Canard qui veut remplacer le Père Noël. Si vous voulez prendre des vacances, passez votre chemin…",/opduaXaTUpekvNUkLE7ccXfYmBb.jpg,7.705,313
582206,Le meilleur reste à venir,2019,Comédie | Drame,"Suite à un énorme malentendu, deux amis d’enfance, chacun persuadé que l’autre n’a plus que quelques mois à vivre, décident de tout plaquer pour rattraper le temps perdu.",/A3aI1wH2lIeKZ5ML4AO0IevACv0.jpg,6.8,312
14646,Un air de famille,1996,Comédie,"Toutes les semaines dans la famille Menard, on se réunit au café dont Henri est le patron et on va manger tous ensemble Aux ducs de Bretagne. Ce soir, qui est pourtant un jour de fête, car c’est l’anniversaire de Yolande la belle‐fille, un incident va venir troubler les habitudes. Arlette, la femme d’Henri, est partie une semaine pour réfléchir, ce qui va déstabiliser les autres membres de la famille.",/eKGcispYwnZdC4FPctDAtFXLkyu.jpg,7.278,308
451499,L'École buissonnière,2017,Drame | Comédie | Familial,"Paris 1930. Paul n’a toujours eu qu’un seul et même horizon: les hauts murs de l’orphelinat, sévère bâtisse de la banlieue ouvrière parisienne. Confié à une joyeuse dame de la campagne, Célestine et à son mari, Borel, le garde-chasse un peu raide d’un vaste domaine en Sologne, l’enfant des villes, récalcitrant et buté, arrive dans un monde mystérieux et inquiétant, celui d’une région souveraine et sauvage.  L’immense forêt, les étangs embrumés, les landes et les champs, tout ici appartient au Comte de la Fresnaye, un veuf taciturne qui vit solitaire dans son manoir. Le Comte tolère les braconniers sur le domaine, mais Borel les traque sans relâche et s’acharne sur le plus rusé et insaisissable d’entre eux, Totoche. Au cœur de la féérique Sologne, aux côtés du braconnier, grand amoureux de la nature, Paul va faire l’apprentissage de la vie mais aussi celui de la forêt et de ses secrets. Un secret encore plus lourd pèse sur le domaine, car Paul n’est pas venu là par hasard …",/2GmZ4Ep0yn8GX3e2nf4S74CEhzO.jpg,7.358,303
12717,Le Château de ma mère,1990,Aventure | Comédie | Drame | Romance,"Chaque fin de semaine et en été le jeune Marcel et sa famille passent leurs vacances dans les collines au-dessus de Marseille. Marcel a hâte de retrouver son «petit frère des collines», Lili des Bellons. Mais le passage par les berges du canal à travers des domaines de châtelains est une véritable aventure, et une angoisse renouvelée pour Augustine, quand Bouzigue offre la possibilité de gagner du temps pour rejoindre par ce raccourci le lieu de leur villégiature. C'est toutefois Isabelle, fille d'un prétendu poète, qui monopolise l'attention du jeune Marcel, et pour laquelle il consent des sacrifices qui inquiètent sa famille et son ami.",/sdLkKpZ89HrdUARyHYgBGEB62cB.jpg,7.2,297
369770,Le Goût des merveilles,2015,Comédie | Romance | Drame,"Au cœur de la Drôme provençale, Louise élève seule ses deux enfants et tente de préserver l'exploitation familiale. Un soir, elle manque d'écraser un inconnu au comportement singulier. Cet homme se révèle vite différent de la plupart des gens. Et sa capacité d'émerveillement pourrait bien changer la vie de Louise et de sa famille.",/jyZgRInIz636h66AViMIvmYJnQJ.jpg,6.8,294
481157,Au bout des doigts,2018,Comédie,"La musique est le secret de Mathieu Malinski, un sujet dont il n’ose pas parler dans sa banlieue où il traîne avec ses potes. Alors qu’un des petits cambriolages qu’il fait avec ces derniers le mène aux portes de la prison, Pierre Geitner, directeur du Conservatoire National Supérieur de Musique l’en sort en échange d’heures d’intérêt général. Mais Pierre a une toute autre idée en tête… Il a décelé en Mathieu un futur très grand pianiste qu’il inscrit au concours national de piano. Mathieu entre dans un nouveau monde dont il ignore les codes, suit les cours de l’intransigeante « Comtesse » et rencontre Anna dont il tombe amoureux. Pour réussir ce concours pour lequel tous jouent leur destin, Mathieu, Pierre et la Comtesse devront apprendre à dépasser leurs préjugés…",/q9uPJpLQtEsZZQf783F91mlqATu.jpg,6.6,293
8056,Train de vie,1998,Drame | Comédie | Guerre,"1941, Europe de l'Est, une communauté juive vit dans un village. Schlomo, le « fou » du village, arrive essoufflé devant le conseil des sages pour leur annoncer une terrible nouvelle : les Allemands tuent et déportent vers des destinations inconnues tous les habitants juifs des shtetls voisins. Le conseil se réunit et après maintes querelles, une idée jaillit de la bouche même du fou : pour échapper aux assassins, ils organiseront un faux train de déportation !",/3KtZfqNpUXPJkF4OYqNhELbH6ep.jpg,7.339,292
745611,Délicieux,2021,Histoire | Comédie | Drame,"À l’aube de la Révolution française, Pierre Manceron, cuisinier audacieux mais orgueilleux, est limogé par son maître le duc de Chamfort. La rencontre d’une femme étonnante, qui souhaite apprendre l’art culinaire à ses côtés, lui redonne confiance en lui et le pousse à s’émanciper de sa condition de domestique pour entreprendre sa propre révolution. Ensemble, ils vont inventer un lieu de plaisir et de partage ouvert à tous : le premier restaurant. Une idée qui leur vaudra clients… et ennemis.",/jFnT5TNGBSsD1GIfU8OhS9mXOgz.jpg,6.9,289
47943,"Harry, un ami qui vous veut du bien",2000,Drame | Comédie | Mystère,"Les vacances de Claire et Michel s'annoncent plutôt difficiles. Entre leurs trois enfants, énervés par l'infernale canicule qui sévit sur la ville, et cette maison de vacances qui est en chantier depuis cinq ans, le couple est sur les nerfs. C'est alors qu'Harry debarque inopinément dans leurs vies, prêt à tout pour faire le bonheur de son ami Michel, dont il bouleversera l'existence.",/voxd6FBUwZBTfO2jXxLrufQFhsz.jpg,6.805,285
19963,Bernie,1996,Comédie,"Bernie, un orphelin de 30 ans, décide de quitter son orphelinat et de retrouver ses parents. Après une enquête, il rencontre Marion, une jeune héroïnomane et tombe amoureux d’elle. Il croit que sa famille a été victime d’un complot et c’est pourquoi ils l’abandonnèrent.",/5OUzVXBXUH0IWP57bUDiITyHSCC.jpg,6.768,285
52264,Une vie de chat,2010,Animation | Comédie,"Dino est un chat qui partage sa vie entre deux maisons. Le jour, il vit avec Zoé, la fillette d’une commissaire de police. La nuit, il escalade les toits de Paris en compagnie de Nico, un cambrioleur d’une grande habileté. Jeanne, la commissaire de police, est sur les dents. Elle doit à la fois arrêter l’auteur de nombreux vols de bijoux, et s’occuper de la surveillance du Colosse de Nairobi, une statue géante convoitée par Costa, le criminel responsable de la mort de son mari policier. Depuis ce drame, la fillette ne dit plus un mot. Les événements vont se précipiter la nuit où Zoé surprend Costa et sa bande. Une poursuite s’engage, qui durera jusqu’au matin, et qui verra tous les personnages se croiser, s’entraider ou se combattre, jusque sur les toits de Notre‐Dame…",/xmn8h7OAuMvpbfnvt61XOYPYErU.jpg,6.7,284
25518,La Belle Verte,1996,Comédie,"Quelque part dans l'univers existe une planète dont les habitants évolués et heureux vivent en parfaite harmonie. De temps en temps quelques-uns d'entre eux partent en excursion sur d'autres planètes. Curieusement, depuis deux cents ans plus personne ne veut aller sur la planète Terre. Or un jour, pour des raisons personnelles, une jeune femme décide de se porter volontaire. Et c'est ainsi que les terriens la voient atterrir en plein Paris.",/vy6J1RJEuQ4W2NZUN8GJKsqKAjW.jpg,7.2,279
515818,Yao,2019,Comédie | Drame | Aventure,"Depuis son village au nord du Sénégal, Yao est un jeune garçon prêt à tout pour rencontrer son héros : Seydou Tall, un célèbre acteur français. Invité à Dakar pour promouvoir son nouveau livre, ce dernier se rend dans son pays d’origine pour la première fois. Pour réaliser son rêve, le jeune Yao organise sa fugue et brave 387 kilomètre en solitaire jusqu’à la capitale. Touché par cet enfant, l’acteur décide de fuir ses obligations et de le raccompagner chez lui. Mais sur les routes poussiéreuses et incertaines du Sénégal, Seydou comprend qu’en roulant vers le village de l’enfant, il roule aussi vers ses racines.",/tJDCu7m3dFyOVxBbs2pAiFlVx8o.jpg,6.568,278
164249,Le père Noël est une ordure,1985,Comédie,La permanence téléphonique parisienne « S.O.S. Détresse‐Amitié » est perturbée le soir de Noël par l'arrivée de personnages marginaux farfelus qui provoquent des catastrophes en chaîne.,/iQF2m6h0A0svzm2LumGnUrhXrcA.jpg,7.402,275
33095,Le Péril jeune,1995,Comédie | Drame,"Quelques jeunes hommes se retrouvent plusieurs années après avoir quitté le lycée. Ils assistent pendant son accouchement la compagne de leur meilleur ami, mort une semaine auparavant d’une overdose. C’est pour eux l’occasion de confronter leurs souvenirs.",/encyBuX8ZdO2qijlROGAJPqsT0S.jpg,7.006,269
10260,Les Ripoux,1984,Comédie,"René Boirond est inspecteur de police, bedonnant et corrompu, dans le XVIIIe arrondissement de Paris. Depuis des années, il tient son quartier à coups de combines. Il y a ses habitudes, ses petits trafics et ses petits profits, de quoi financer sa passion du turf. François Lesbuche, jeune inspecteur fraîchement diplômé et droit comme la justice est le nouveau partenaire de René. La cohabitation s’annonce difficile…",/kvILcin1mGcEyu0rrME8MlmD9b3.jpg,6.591,268
143567,Comme des frères,2012,Comédie,"Depuis que Charlie n’est plus là, la vie de Boris, Elie et Maxime a volé en éclats. Ces trois hommes que tout sépare avaient pour Charlie un amour singulier. Elle était leur sœur, la femme de leur vie ou leur pote, c’était selon. Sauf que Charlie est morte et que ça, ni Boris, homme d’affaires accompli, ni Elie, scénariste noctambule et ni Maxime, 20 ans toujours dans les jupes de maman, ne savent comment y faire face. Mais parce qu’elle le leur avait demandé, ils décident sur un coup de tête de faire ce voyage ensemble, direction la Corse et cette maison que Charlie aimait tant. Seulement voilà, 900 kilomètres coincés dans une voiture quand on a pour seul point commun un attachement pour la même femme, c’est long… Boris, Elie et Maxime, trois hommes, trois générations, zéro affinité sur le papier, mais à l’arrivée, la certitude que Charlie a changé leur vie pour toujours.",/faimmushRwen8519t2vBBAWjrUr.jpg,6.584,267
19268,Tellement proches,2009,Comédie,"Famille : Groupe de personnes réunies par des liens de parenté et un fort sentiment de solidarité morale et matérielle. Quand Alain a épousé Nathalie, il ne savait pas qu'il épouserait aussi sa famille. Ce samedi, comme toutes les semaines, ils sont invités à dîner chez son beau-frère, Jean-Pierre à Créteil. Mais ce soir, plus que d'habitude, Alain est à bloc, il bout comme une cocotte prête à exploser. Il en a marre, marre de se planter à chaque fois sur le chemin pour aller à Créteil, marre de se taper les petits conseils de vie de Jean-Pierre et de sa femme Catherine qui élève ses enfants comme des chevaux, marre d'attendre de dîner l'estomac vide en regardant les spectacles soporifiques de leur fille Gaëlle, marre de regarder pour la énième fois la vidéo de leur mariage, marre aussi de son autre belle-sœur Roxane, qui, affolée par son horloge biologique, a jeté son dévolu sur Bruno, jeune interne en médecine qui se demande un peu comment il a atterri à ce dîner.",/2mR6ItN0WEGnpPmM3xFcgHkTypQ.jpg,6.543,267
37563,Conte d'été,1996,Romance | Drame | Comédie,"Un jeune homme qui attend son amie pendant des vacances d'été à Dinard fait la connaissance de deux autres jeunes filles. Entre les trois, le cœur de Gaspard balance-t-il vraiment ?",/yqffliGk5SVOlGzqLF2TniEkq5n.jpg,7.4,258
39413,La Tête en friche,2010,Drame | Comédie,"Germain, 45 ans, quasi analphabète, vit sa petite vie tranquille entre ses potes de bistrot, sa copine Annette, le parc où il va compter les pigeons et le jardin potager qu'il a planté derrière sa caravane, elle-même installée au fond du jardin de sa mère, avec laquelle les rapports sont très conflictuels. Il n'a pas connu son père, sa mère s'est retrouvée enceinte de lui sans l'avoir voulu, et le lui a bien fait sentir depuis qu'il est petit, à l'école primaire son instituteur l'a vite pris en grippe, il n'a jamais été cultivé, il est resté « en friche ». Un jour, au parc, il fait la connaissance de Marguerite, une très vieille dame, ancienne chercheuse en agronomie, qui a voyagé dans le monde entier et qui a passé sa vie à lire. Elle vit seule, à présent, en maison de retraite. Et elle aussi, elle compte les pigeons. Entre Germain et Marguerite va naître une vraie tendresse, une histoire d'amour « petit-filial », et un véritable échange...",/gIjiBsSbRExtZgfkCdor0HITKRh.jpg,6.966,250
10293,Pauline à la plage,1983,Drame | Romance | Comédie,"Après son divorce, Marion décide de terminer l'été sur la côte normande, en compagnie de sa cousine Pauline. Les deux jeunes femmes vont vivre des histoires d'amour inattendues…",/etELlm7GUQDOwT42SKAuzWs0TZl.jpg,6.954,248
3934,Tenue de soirée,1986,Comédie | Crime | Drame,"Antoine et Monique, un couple pauvre vivant dans une caravane, rencontrent Bob, un cambrioleur charismatique qui les entraîne dans une série de larcins et dans une relation trouble. Bob manifeste un désir pour Antoine, bouleversant les relations amoureuses et de pouvoir du trio.",/7vayc2a5TIMj8CymRxvOh8jd7o3.jpg,6.603,247
16130,La Classe américaine,1993,Comédie | Téléfilm,"George Abitbol, l'homme le plus classe du monde, meurt tragiquement lors d'une croisière. Dans un dernier souffle, il murmure : « Monde de merde ». Pourquoi ? Ces mots intriguent le rédacteur en chef d'un quotidien américain. Il dépêche ses trois meilleurs enquêteurs, Dave, Peter et Steven, pour éclaircir ce mystère.",/iQKZwYLsaJIATKeS5t4yVoKzMxV.jpg,7.593,246
2594,Monsieur Batignole,2002,Comédie | Drame,"Sous la France occupée de 1942, à Paris, Edmond Batignole, un boucher sans histoire, tente de survivre comme tant d'autres. Il peut se laisser entraîner par son entourage et sa lâcheté sur les pentes de l'infamie. Mais il va choisir de lutter pour sauver la vie de Simon, un petit enfant juif.",/8K9x7kTqJigbb2Zw5wFaehkyuY0.jpg,6.971,245
25355,Irma Vep,1996,Comédie | Drame,"La grande star du cinéma asiatique Maggie Cheung débarque à Paris pour reprendre le rôle d'Irma Vep dans un remake des Vampires, la célèbre série réalisée par Louis Feuillade entre 1915 et 1916, rôle qu'avait incarné à l'époque Musidora. En effet, René Vidal, le réalisateur, hanté par le fantôme de Musidora, voit en Maggie la seule actrice digne de reprendre son rôle et de donner vie à une Irma Vep moderne, malgré les problèmes de communications, Maggie Cheung ne parlant pas français et l'équipe baragouinant en anglais...",/lAS2egLUnQnDKZ5fSnE7jr7Jinw.jpg,6.673,243
